RP11-206L10.9,0.005027031,0.0061525577,0.008625063,0.0062080324,0.006032732,0.006493873,0.020464474,0.030269058,0.007916168,0.009661836,0.0100973835,0.00615727,0.007959371,0.010656437
FAM87B,3.4081564e-05,3.2212345e-05,0.0,6.8220135e-05,8.959503e-05,0.0,0.0011496895,0.0,0.00091121363,0.0009946007,0.00013463179,2.4727991e-05,8.691981e-05,0.0006393862
LINC00115,0.009500236,0.010211313,0.011161847,0.010671578,0.010258631,0.010616071,0.029202115,0.022982063,0.019875847,0.0190395,0.01261051,0.012586548,0.012802047,0.015345269
FAM41C,0.016461397,0.0182644,0.01826484,0.017717743,0.017172381,0.018973403,0.045757644,0.052130044,0.018338174,0.018755328,0.034331106,0.027126607,0.020426156,0.023017902
RP11-54O7.16,0.0,0.0,0.0,9.745734e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4727991e-05,1.2417116e-05,0.0
RP11-54O7.1,8.946411e-05,0.00022548641,0.00050735666,0.00013644027,8.959503e-05,0.00011293693,0.00022993791,0.0,0.00028475426,0.00056834327,0.0002243863,0.00022255193,0.0001614225,0.0
RP11-54O7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAMD11,0.00026839232,0.00032212344,0.0,0.00027288054,0.00028371759,0.00050821615,0.00045987582,0.0011210763,0.00017085255,0.00085251493,0.00026926358,0.00017309595,0.00021109097,0.0
NOC2L,0.10681163,0.11631877,0.14003044,0.1163933,0.12083383,0.1226495,0.27385607,0.5162556,0.09117831,0.27195227,0.1182067,0.09710682,0.13545832,0.15792839
KLHL17,0.0032079273,0.0032212343,0.0040588533,0.0041029537,0.0035240713,0.00293636,0.00988733,0.00896861,0.005752036,0.007388463,0.00376969,0.0014836795,0.0040107286,0.004049446
PLEKHN1,0.0026711428,0.0051861876,0.0010147133,0.0025728738,0.0041213715,0.005025693,0.003219131,0.028587444,0.003474002,0.00085251493,0.0005834044,0.00042037587,0.0014900538,0.01001705
C1orf170,2.982137e-05,6.442469e-05,0.0,0.0001754232,0.0,0.00011293693,0.0,0.0,0.00017085255,0.0,4.487726e-05,4.9455983e-05,7.450269e-05,0.0
RP11-54O7.17,4.686215e-05,9.663703e-05,0.0,0.0,1.4932505e-05,0.0,0.0,0.0,0.00074036105,0.007246377,4.487726e-05,4.9455983e-05,0.00019867385,0.0
HES4,0.0050653727,0.004703002,0.00761035,0.0033525324,0.003912316,0.002089333,0.015865717,0.007847534,0.038384873,1.311168,0.007763766,0.0038328387,0.015943578,0.0036231885
RP11-54O7.11,0.00018318841,0.00032212344,0.0,0.0001754232,0.00016425755,0.0006211531,0.0,0.0,0.0,0.00028417163,4.487726e-05,0.0,0.00021109097,0.00021312873
ISG15,0.2608305,0.33520165,0.2962963,0.2936292,0.31586727,0.319555,0.6911934,2.3004484,0.8509027,1.1631145,0.28079703,0.14468348,0.37774107,0.43307757
AGRN,0.00095428387,0.0010630074,0.0,0.0009258447,0.001687373,0.0015246485,0.00781789,0.0028026905,0.004271314,0.0019892014,0.0016155813,0.0011127597,0.001725979,0.003196931
RP11-54O7.18,0.0,0.0,0.0,9.745734e-06,2.986501e-05,0.0,0.0,0.0,5.6950852e-05,0.0,4.487726e-05,2.4727991e-05,3.7251346e-05,0.0
RNF223,2.5561174e-05,3.2212345e-05,0.0,0.0,0.0,5.6468463e-05,0.0,0.0,0.000113901704,0.0,0.0,0.0,1.2417116e-05,0.0
C1orf159,0.009193502,0.008858395,0.012683917,0.011821575,0.011079919,0.011914846,0.01977466,0.0353139,0.01133322,0.014350668,0.011533456,0.007814045,0.012342613,0.013000852
RP11-465B22.5,2.982137e-05,3.2212345e-05,0.0,2.92372e-05,1.4932505e-05,5.6468463e-05,0.0,0.00056053814,0.00017085255,0.0,0.0008975452,0.0011869436,2.4834231e-05,0.0
RP11-465B22.8,0.0,3.2212345e-05,0.00050735666,2.92372e-05,5.973002e-05,0.0,0.0,0.0,0.000113901704,0.0,0.00040389533,2.4727991e-05,3.7251346e-05,0.00021312873
TTLL10-AS1,5.1122348e-05,9.663703e-05,0.0,4.872867e-05,8.959503e-05,5.6468463e-05,0.00022993791,0.00056053814,0.0,0.0,4.487726e-05,9.8911965e-05,3.7251346e-05,0.00042625747
TTLL10,0.000566606,0.0015784048,0.00050735666,0.00036059215,0.0009258153,0.0010729008,0.0041388823,0.003923767,0.000113901704,0.0,0.0023784947,0.0022749752,0.0005091017,0.026427962
TNFRSF18,0.022106156,0.0717691,0.018772196,0.024344843,0.026669454,0.036930375,0.03127156,0.10538117,0.009226038,0.01122478,0.020374276,0.01995549,0.16256487,0.5260017
TNFRSF4,0.07379937,0.17810205,0.061390158,0.017844439,0.062910646,0.04918403,0.03196137,0.06446189,0.0124722365,0.014208582,0.01279002,0.009248269,0.056646883,0.098678604
SDF4,0.13521436,0.1690826,0.13394216,0.17695329,0.1511916,0.1679372,0.41250864,1.4955157,0.20747195,0.23387326,0.15617287,0.107937686,0.3050637,0.3256607
B3GALT6,0.008580035,0.009792552,0.014205987,0.010272004,0.010915661,0.012931278,0.035410438,0.04764574,0.02465972,0.022591645,0.011757842,0.008110781,0.016216753,0.022378517
FAM132A,0.0013547422,0.0012562814,0.00152207,0.001832198,0.0020308206,0.0015246485,0.005748448,0.00896861,0.0033031495,0.003267974,0.002243863,0.0011127597,0.002359252,0.0027706735
RP5-902P8.12,0.0011076509,0.0010952196,0.00152207,0.0008966075,0.0009706128,0.00084702694,0.00091975165,0.003923767,0.0010820662,0.0011366865,0.0021092312,0.0016073195,0.0010182034,0.0029838022
UBE2J2,0.12245932,0.14473006,0.15017757,0.1344424,0.13831979,0.14478514,0.30305818,0.6647982,0.13485962,0.21412332,0.12776557,0.09181503,0.14405096,0.15622336
RP5-902P8.10,0.0005027031,0.0007730962,0.0,0.00036059215,0.0006271652,0.0003388108,0.00068981375,0.0,5.6950852e-05,0.00056834327,0.00040389533,0.00042037587,0.00040976482,0.00085251493
SCNN1D,0.0016018336,0.0014817679,0.00152207,0.0013449113,0.0020308206,0.0015811169,0.003219131,0.0022421526,0.0021071816,0.001562944,0.002243863,0.0012363996,0.0013410485,0.0019181586
ACAP3,0.034043223,0.039395697,0.04109589,0.037248194,0.040258035,0.04150432,0.08507703,0.16704036,0.059228886,0.07885763,0.066552974,0.028486647,0.032570094,0.030903665
PUSL1,0.021130571,0.024255894,0.025367834,0.020816887,0.024220522,0.02755661,0.05863417,0.18721972,0.040492054,0.056265984,0.024368353,0.01416914,0.023865696,0.02685422
CPSF3L,0.08754702,0.09947172,0.107559614,0.086931944,0.09649385,0.10090914,0.24649344,0.42096412,0.106725894,0.16822961,0.090248175,0.062215626,0.09600914,0.11466326
GLTPD1,0.041967187,0.050798867,0.03652968,0.033827443,0.039735395,0.03890677,0.06254312,0.19506727,0.026368244,0.04759875,0.054974645,0.024455985,0.038219884,0.042412616
TAS1R3,0.00036637683,0.00032212344,0.0010147133,0.00038008363,0.00044797515,0.00022587385,0.00045987582,0.022421524,0.00039865595,0.0007104291,0.008526679,0.0008654797,0.0004718504,0.0006393862
DVL1,0.0052869027,0.005830434,0.0071029933,0.0060131177,0.006301517,0.0060421256,0.011496896,0.021860987,0.01064981,0.010514351,0.0061033075,0.0034619188,0.005587702,0.008525149
MXRA8,0.0019554298,0.00096637034,0.00050735666,0.0004288123,0.010497551,0.009147891,0.0016095655,0.00056053814,0.0003417051,0.00042625747,0.00049364986,0.0003214639,0.00024834232,0.00021312873
AURKAIP1,0.28369495,0.3478611,0.29477423,0.32756385,0.33450305,0.34660342,1.029662,2.984305,0.6289083,0.69181585,0.3706413,0.22099407,0.37083715,0.400682
CCNL2,0.077595204,0.08078856,0.08625063,0.076523505,0.08675785,0.0828957,0.1473902,0.19394618,0.06930918,0.10912191,0.07911861,0.061894163,0.07629076,0.0942029
RP4-758J18.2,0.039304566,0.042391445,0.04870624,0.039285053,0.043080278,0.04517477,0.08921591,0.14237668,0.02540008,0.047882922,0.0442041,0.032838773,0.052723072,0.054560956
MRPL20,0.25952685,0.2969656,0.2648402,0.25909033,0.29069108,0.30662376,0.8597379,1.8587444,0.49313742,0.4799659,0.24296549,0.13991098,0.28592893,0.28111678
RP4-758J18.13,0.001567752,0.0016750419,0.0025367835,0.0014910973,0.0020158882,0.0021458017,0.0036790066,0.0016816143,0.004271314,0.0035521456,0.0013014405,0.0013847676,0.001825316,0.0019181586
ANKRD65,0.0002939535,6.442469e-05,0.0,1.9491468e-05,0.00019412256,5.6468463e-05,0.038399633,0.0016816143,0.001537673,0.0,0.001032177,0.0014342235,9.9336925e-05,0.0
RP4-758J18.10,0.0,0.0,0.0,0.0,0.0,0.0,0.00045987582,0.0,0.0,0.0,4.487726e-05,9.8911965e-05,0.0,0.0
VWA1,1.2780587e-05,0.0,0.0,9.745734e-06,1.4932505e-05,0.0,0.00045987582,0.0011210763,5.6950852e-05,0.0,0.0,0.00017309595,1.2417116e-05,0.0
ATAD3C,0.007336057,0.007505476,0.008625063,0.0047851554,0.008421933,0.009599638,0.009427454,0.14910313,0.0041574123,0.0061096903,0.010591034,0.003066271,0.008145628,0.010869565
ATAD3B,0.021288197,0.022516428,0.02891933,0.019998245,0.024220522,0.02241798,0.04322833,0.1586323,0.02073011,0.033390168,0.0232913,0.01698813,0.019917054,0.019394714
ATAD3A,0.02136062,0.026285272,0.031456113,0.022463916,0.025713773,0.026257835,0.085996784,0.2690583,0.0232929,0.04859335,0.026522461,0.018199801,0.028447611,0.037936915
TMEM240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4727991e-05,0.0,0.0
SSU72,0.45383865,0.48714727,0.45560628,0.43156058,0.49410167,0.48337004,1.0269028,1.6171525,0.5557264,0.7990906,0.47457704,0.33513847,0.38982293,0.41219097
AL645728.1,0.026293928,0.025479963,0.028411973,0.016869865,0.026908373,0.023716753,0.036100253,0.032511212,0.021755226,0.027422564,0.015033882,0.015825914,0.016427845,0.01832907
C1orf233,0.002743566,0.0025447751,0.0010147133,0.0023389761,0.002687851,0.0021458017,0.01103702,0.0011210763,0.010535908,0.013640239,0.0020194768,0.0009149357,0.0025330917,0.0017050299
RP11-345P4.9,0.02740584,0.027992526,0.028411973,0.016626222,0.028058177,0.022643853,0.05633479,0.034753364,0.02739336,0.03836317,0.023156667,0.023961425,0.015347555,0.024083547
MIB2,0.1231793,0.14440794,0.14104515,0.21596546,0.14441225,0.16821955,0.21108301,0.28587443,0.07352355,0.09633419,0.095364176,0.07507418,0.35029924,0.41304347
MMP23B,0.0059344526,0.00618477,0.00761035,0.06447777,0.0103930235,0.02676605,0.066911936,0.020739911,0.009738595,0.011935209,0.0072701164,0.005959446,0.14462215,0.08248082
CDK11B,0.07659406,0.08642572,0.08219178,0.09062558,0.087788194,0.09322943,0.1448609,0.2673767,0.08645139,0.12574595,0.075304046,0.05912463,0.094295576,0.098678604
RP11-345P4.10,0.0014995888,0.001964953,0.0040588533,0.0015203345,0.0017321706,0.0017505223,0.0036790066,0.0067264573,0.0025627883,0.003125888,0.0021541086,0.0016567755,0.0020115727,0.0010656436
SLC35E2B,0.062837884,0.07460379,0.06494165,0.058289234,0.068390876,0.07487718,0.12692574,0.20067264,0.06976479,0.062091503,0.06996365,0.04901088,0.058571536,0.07075874
RP11-345P4.7,0.0022366028,0.0022870763,0.0020294266,0.001500843,0.0024489309,0.0020328646,0.0013796275,0.004484305,0.00039865595,0.0012787724,0.0015707042,0.0014094956,0.0014776367,0.00042625747
CDK11A,0.17657234,0.20680325,0.18011162,0.21663791,0.19745252,0.21198261,0.32582203,0.5089686,0.16920099,0.26413754,0.1924337,0.14604352,0.22568108,0.2314578
SLC35E2,0.009904955,0.012305115,0.014205987,0.008829635,0.010915661,0.011124287,0.015865717,0.043161433,0.0048977733,0.006251776,0.0103666475,0.0075173094,0.008120794,0.0087382775
NADK,0.022919852,0.030279603,0.0304414,0.036380824,0.031328395,0.03862443,0.28098413,0.28755605,0.19972664,0.34200057,0.075304046,0.049233433,0.061973825,0.047740836
GNB1,0.07728421,0.10127561,0.07711821,0.103909016,0.09153625,0.093511775,0.4440101,0.43049327,0.285039,0.3226769,0.10644886,0.07274976,0.12384831,0.10251492
RP1-140A9.1,0.0012695383,0.0008053086,0.0010147133,0.0006334727,0.0010602078,0.0013552431,0.003219131,0.0061659194,0.00062645937,0.0007104291,0.0009872997,0.0013105836,0.00058360444,0.00042625747
CALML6,0.000102244696,0.00012884938,0.00050735666,0.00014618601,0.00022398758,0.0,0.00045987582,0.00056053814,0.0,0.00056834327,0.00013463179,0.0002967359,0.00019867385,0.0
TMEM52,0.00064328953,0.0003865481,0.00152207,0.00057499827,0.00067196274,0.00073409,0.0016095655,0.010650224,0.0007973119,0.0014208582,0.00035901807,0.00042037587,0.00043459906,0.0006393862
C1orf222,0.0006773711,0.0006764592,0.0010147133,0.0006042355,0.0006271652,0.0003388108,0.0013796275,0.00056053814,0.00039865595,0.0017050299,0.0008975452,0.0006429278,0.0007450269,0.00085251493
RP11-547D24.1,5.1122348e-05,3.2212345e-05,0.0,2.92372e-05,0.0,0.0,0.0,0.0,5.6950852e-05,0.0,4.487726e-05,0.0,3.7251346e-05,0.0
GABRD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4727991e-05,1.2417116e-05,0.0
RP11-547D24.3,1.2780587e-05,6.442469e-05,0.0,9.745734e-06,5.973002e-05,5.6468463e-05,0.0,0.0,5.6950852e-05,0.0,4.487726e-05,0.0,1.2417116e-05,0.0
PRKCZ,0.021126311,0.027155006,0.028411973,0.021557564,0.023518696,0.032130554,0.019314785,0.07679372,0.00933994,0.010230179,0.02490688,0.017235411,0.022052798,0.029411765
RP5-892K4.1,0.004490246,0.0047352146,0.00304414,0.0044538,0.005211444,0.006098594,0.006208324,0.007847534,0.0064354464,0.007104291,0.005654535,0.0048714145,0.003948643,0.0051150895
RP11-181G12.2,0.001001146,0.00090194563,0.0010147133,0.00090635323,0.0011946004,0.0009034954,0.00091975165,0.0011210763,0.0010251154,0.0009946007,0.0011668088,0.00071711175,0.0007450269,0.0012787724
C1orf86,0.23135845,0.25792423,0.27701673,0.23424846,0.25822783,0.25732678,0.75603586,0.7118834,0.42798564,0.37794828,0.3127945,0.24671118,0.25373134,0.2900682
AL590822.2,0.0026711428,0.002802474,0.005073567,0.0023292303,0.0028819735,0.0024846124,0.006208324,0.005605381,0.004328265,0.003125888,0.0013911951,0.0010633037,0.0026324284,0.002344416
AL590822.1,0.000958544,0.001224069,0.0020294266,0.0010817765,0.0011050054,0.0012987746,0.005748448,0.00056053814,0.0023919358,0.00085251493,0.0009872997,0.0012858555,0.0012044603,0.0010656436
RP11-181G12.4,4.686215e-05,3.2212345e-05,0.0,1.9491468e-05,7.466252e-05,0.00011293693,0.00022993791,0.0,0.0,0.00014208582,0.0,4.9455983e-05,9.9336925e-05,0.0
SKI,0.03000456,0.03240562,0.032470826,0.021742731,0.031447854,0.029533006,0.043918144,0.05661435,0.038441826,0.035237283,0.025669793,0.01624629,0.0216927,0.022165388
MORN1,0.003851217,0.003639995,0.0025367835,0.0033525324,0.004912794,0.0045739454,0.013106462,0.022421524,0.0031892476,0.0068201195,0.008571557,0.0055637984,0.004569499,0.0095907925
AL589739.1,4.2601955e-06,3.2212345e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RER1,0.1615594,0.21614483,0.16894977,0.2092409,0.18556625,0.20594049,0.5536905,1.7236547,0.32274047,0.4678886,0.18794596,0.115257174,0.20931531,0.20289855
PEX10,0.012904133,0.015461925,0.0152207,0.01368301,0.0144695975,0.016997008,0.06254312,0.10033632,0.018907683,0.043904517,0.022214243,0.017754698,0.014490774,0.014705882
PLCH2,0.005499913,0.0067968047,0.00913242,0.009414379,0.0061820573,0.006211531,0.006208324,0.014013452,0.0017654764,0.002273373,0.0054301484,0.00640455,0.013435319,0.039215688
RP3-395M20.2,8.094372e-05,6.442469e-05,0.0,0.0002046604,0.00020905507,0.0004517477,0.00068981375,0.0,0.0003417051,0.0,8.975452e-05,7.4183976e-05,0.00012417116,0.0
RP3-395M20.3,4.2601955e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6950852e-05,0.0,0.0,0.0,0.0,0.0
PANK4,0.013466478,0.015590775,0.01369863,0.013702502,0.0162167,0.019651026,0.023453668,0.05661435,0.013440401,0.025007105,0.010591034,0.008605341,0.01511163,0.012361466
HES5,4.2601955e-06,0.0,0.0,0.0,1.4932505e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4834231e-05,0.0
RP3-395M20.12,0.068674356,0.07656874,0.09791984,0.08546034,0.073826306,0.075780675,0.11381927,0.1014574,0.1032519,0.34214264,0.07054705,0.054500494,0.116745725,0.084185846
TNFRSF14,0.34348255,0.38442212,0.3394216,0.29225507,0.34538883,0.31972444,0.4561968,0.94786996,0.36226436,0.70488775,0.38540593,0.31508407,0.2936772,0.28239557
RP3-395M20.7,0.00011928548,0.00016106172,0.00050735666,4.872867e-05,0.000104527535,0.0001694054,0.0,0.0,0.000113901704,0.00014208582,0.0,2.4727991e-05,4.9668462e-05,0.0
RP3-395M20.9,0.010177608,0.012691664,0.00608828,0.0030504146,0.009765859,0.0072844317,0.003219131,0.019058296,0.0013668204,0.005399261,0.018848449,0.005217606,0.0009437008,0.0014919011
FAM213B,0.019026034,0.021227935,0.02283105,0.013429621,0.022577947,0.022079168,0.031731434,0.04204036,0.013497352,0.024865018,0.016290445,0.009915925,0.014490774,0.028132992
MMEL1,0.0056745806,0.0038976937,0.01217656,0.0010427935,0.006062597,0.00440454,0.0066682,0.00056053814,0.008770431,0.03395851,0.0014809496,0.0011374876,0.002259915,0.004049446
RP13-436F16.1,8.520391e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TTC34,0.0032846108,0.002899111,0.0040588533,0.002153807,0.0038227213,0.00293636,0.005748448,0.0061659194,0.0031322967,0.003125888,0.0037248125,0.0034866468,0.002769017,0.003196931
LINC00982,1.2780587e-05,6.442469e-05,0.0,5.84744e-05,2.986501e-05,0.0,0.002989193,0.0,0.0,0.0,8.975452e-05,0.00027200792,4.9668462e-05,0.0010656436
PRDM16,4.2601958e-05,0.00012884938,0.0,0.0005165239,0.00013439254,0.0002823423,0.0036790066,0.0,0.0,0.0,0.00017950904,0.0006429278,0.00075744407,0.011082694
RP11-22L13.1,0.0,0.0,0.0,0.0,0.0,0.0,0.00022993791,0.0,0.000113901704,0.0,0.0,0.0,0.0,0.0
ARHGEF16,5.1122348e-05,3.2212345e-05,0.0,1.9491468e-05,0.000104527535,5.6468463e-05,0.0,0.0,0.0,0.0,4.487726e-05,7.4183976e-05,2.4834231e-05,0.0
MEGF6,0.008822866,0.009567066,0.011669204,0.0028555,0.008093418,0.007962054,0.007128075,0.003923767,0.003872658,0.002273373,0.0054750256,0.0077398615,0.0013782999,0.0010656436
RP11-46F15.2,0.0013121403,0.0014173432,0.00050735666,0.0013254198,0.001269263,0.0017505223,0.00091975165,0.005605381,0.00045560682,0.00028417163,0.0009872997,0.00084075175,0.0011672089,0.0019181586
TPRG1L,0.03025165,0.03488597,0.026382547,0.036312602,0.033971447,0.03342933,0.065532304,0.11995516,0.02750726,0.031543054,0.031503838,0.017581603,0.034780342,0.031116795
WRAP73,0.034145467,0.040072154,0.033992898,0.042238012,0.039003704,0.041673724,0.099793054,0.15246637,0.041004613,0.06734868,0.03980613,0.026879327,0.039151166,0.043904517
TP73,6.816313e-05,0.0003543358,0.0,0.00024364334,0.0002986501,5.6468463e-05,0.0,0.029147983,0.00028475426,0.0,0.0015258269,0.0002472799,0.000322845,0.0
RP5-1092A11.5,4.2601955e-06,3.2212345e-05,0.0,0.0,0.0,0.0,0.0,0.0028026905,0.000113901704,0.0,0.00017950904,4.9455983e-05,0.0,0.0
TP73-AS1,0.01567326,0.015333076,0.019279553,0.008225399,0.0150221,0.013665368,0.020004598,0.023542602,0.009681645,0.009377664,0.0173675,0.014762611,0.01188318,0.015984654
SMIM1,0.0108975805,0.008117511,0.014205987,0.0029529573,0.009915183,0.008357332,0.03311106,0.052690584,0.015547583,0.0068201195,0.011847597,0.010286844,0.0044701616,0.0042625745
LRRC47,0.05702698,0.06439248,0.06595637,0.05480026,0.062208816,0.06488226,0.15957691,0.23991032,0.06594908,0.09178744,0.050801057,0.038501482,0.05931656,0.06329923
RP1-286D6.5,0.00017892823,6.442469e-05,0.0,6.8220135e-05,0.00026878508,5.6468463e-05,0.00022993791,0.0011210763,5.6950852e-05,0.00014208582,4.487726e-05,0.00014836795,2.4834231e-05,0.00021312873
CEP104,0.03159361,0.037430745,0.03805175,0.032960072,0.03320989,0.034332827,0.0836974,0.14573991,0.035935987,0.051861323,0.04209487,0.03261622,0.037164427,0.037723783
DFFB,0.01327477,0.014495554,0.016235413,0.011538949,0.014215745,0.014173584,0.02092435,0.029147983,0.00933994,0.013213981,0.011129561,0.0069732936,0.013547073,0.012361466
C1orf174,0.04376499,0.051282052,0.052765094,0.076426044,0.050695855,0.05697668,0.1218671,0.16255605,0.059456687,0.12745099,0.046762105,0.037734915,0.11344277,0.07033248
LINC01134,0.00024709135,0.00012884938,0.0,0.00022415188,0.00028371759,0.0002823423,0.0013796275,0.0067264573,0.0013098696,0.0011366865,0.00071803614,0.0004945598,0.0008816152,0.00042625747
AJAP1,0.00036211664,6.442469e-05,0.0010147133,1.9491468e-05,0.00047784016,0.00022587385,0.010117268,0.0,5.6950852e-05,0.0,8.975452e-05,4.9455983e-05,3.7251346e-05,0.0
RP11-154H17.1,0.00014058646,0.00012884938,0.00050735666,0.00012669453,8.959503e-05,5.6468463e-05,0.0,0.0,0.0,0.0,0.0,2.4727991e-05,1.2417116e-05,0.0
NPHP4,0.0026115,0.003736632,0.0055809235,0.0024754163,0.0032104887,0.0035010446,0.012876524,0.0067264573,0.008257873,0.005683433,0.0021541086,0.0022502472,0.0032408673,0.0027706735
KCNAB2,0.09095092,0.110295065,0.10045662,0.15061057,0.1112621,0.1153086,0.29501036,0.20459642,0.1770602,0.20716113,0.058250684,0.043570723,0.18096705,0.16368286
CHD5,0.00014058646,0.00025769876,0.0010147133,0.00034110068,0.0003135826,0.0001694054,0.00022993791,0.0,0.00022780341,0.002273373,4.487726e-05,0.00014836795,0.00053393596,0.00021312873
RPL22,10.779121,10.7676525,12.115677,5.019404,10.614458,9.407815,19.394804,18.784754,7.9818897,7.6950836,10.2622175,7.679476,3.5135472,6.6783886
RP1-120G22.11,0.00033229525,0.00057982217,0.0,9.745734e-05,0.00035838012,0.0003388108,0.00022993791,0.0028026905,0.000113901704,0.00085251493,8.975452e-05,7.4183976e-05,2.4834231e-05,0.00021312873
RNF207,0.005551035,0.012627238,0.00304414,0.003147872,0.0059282044,0.0056468463,0.0041388823,0.024663677,0.0014807221,0.052287582,0.0020194768,0.0015331355,0.00089403236,0.010443307
ICMT,0.01524298,0.021517845,0.02130898,0.027941018,0.019710906,0.022474447,0.06783169,0.17769058,0.02540008,0.040210288,0.020194767,0.011745797,0.034643754,0.02344416
LINC00337,0.00019170881,0.00019327406,0.0,0.00041906655,0.00023892008,0.00022587385,0.0011496895,0.005044843,0.00028475426,0.00056834327,0.00040389533,0.00019782393,0.00040976482,0.00021312873
GPR153,0.0002854331,0.00028991108,0.0,0.0049508326,0.0005823677,0.0006776216,0.0036790066,0.0028026905,0.00091121363,0.015487354,0.00035901807,0.00046983184,0.00818288,0.007885763
ACOT7,0.0088867685,0.015236438,0.010147134,0.019588925,0.016918529,0.009430233,0.07449988,0.13789238,0.005695085,0.025859619,0.005205762,0.0045746784,0.03934984,0.0882353
RP1-202O8.3,0.008558733,0.0076343254,0.005073567,0.0042393943,0.0071078725,0.0066632787,0.009197516,0.005605381,0.0029614442,0.012361466,0.0043530944,0.005118694,0.0050040977,0.006393862
HES2,0.00087760034,0.0011918567,0.0,0.0010525392,0.00080635527,0.0009034954,0.0011496895,0.00056053814,0.0006834102,0.001562944,0.0012116861,0.0012611276,0.00090644945,0.0019181586
ESPN,0.0020193327,0.0057660094,0.0,0.0008576246,0.0017620357,0.005025693,0.0013796275,0.0011210763,0.00028475426,0.00056834327,0.00049364986,0.00046983184,0.0005463531,0.0006393862
RP1-202O8.2,1.7040782e-05,3.2212345e-05,0.0,0.0,1.4932505e-05,0.0,0.0,0.0,0.0,0.0,4.487726e-05,0.0,0.0,0.0
TNFRSF25,0.19549187,0.2919727,0.22628108,0.05505365,0.18849301,0.22067875,0.075649574,0.096412554,0.029785296,0.048877522,0.032895032,0.020746786,0.04503688,0.048380222
PLEKHG5,0.0037191508,0.0045741526,0.0025367835,0.0012182167,0.003344881,0.003275171,0.0011496895,0.0016816143,0.00062645937,0.00085251493,0.0006731589,0.00039564786,0.00044701618,0.00021312873
NOL9,0.047782354,0.050122406,0.059868086,0.026323227,0.048306655,0.041278444,0.05725454,0.10313901,0.02545703,0.039641943,0.03442086,0.027868448,0.024871483,0.027919864
